"Address","Content Type","Status Code","Status","Crawl Depth","Inlinks"
"https://my.clevelandclinic.org/health/diseases/12792-sciatica?_gl=1*1265kua*_ga*NDA0OTA3NDQuMTY0NDM2NDk5Mw..*_ga_HWJ092SPKP*MTY0NzYyNTEwOC4yMS4xLjE2NDc2MjU2MTUuMA..&_ga=2.40749094.526618833.1647546742-40490744.1644364993","text/html; charset=utf-8","200","OK","5","2"
"https://rightasrain.uwmedicine.org/body/rest/sun-tired-tips","text/html; charset=UTF-8","200","OK","5","2"
"https://www.washingtonpost.com/lifestyle/wellness/toxic-positivity-mental-health-covid/2020/08/19/5dff8d16-e0c8-11ea-8181-606e603bb1c4_story.html","text/html; charset=utf-8","200","OK","5","2"
"https://greatergood.berkeley.edu/article/item/how_gratitude_changes_you_and_your_brain","text/html; charset=UTF-8","200","OK","5","2"
"https://neuro.hms.harvard.edu/harvard-mahoney-neuroscience-institute/brain-newsletter/and-brain-series/holiday-stress-and-brain","text/html; charset=UTF-8","301","Moved Permanently","5","2"
"https://journals.lww.com/joem/Abstract/2010/01000/The_Cost_of_Poor_Sleep__Workplace_Productivity.13.aspx","text/html; charset=utf-8","200","OK","5","2"
"https://www.nami.org/Press-Media/Press-Releases/2014/Mental-health-and-the-holiday-blues","text/html; charset=utf-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pubmed/24812543/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://psycnet.apa.org/record/2011-07457-001","text/html; charset=UTF-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4428073/","text/html; charset=iso-8859-1","302","Found","4","4"
"https://www.sciencedaily.com/releases/2015/02/150210141734.htm","text/html","200","OK","5","4"
"https://twitter.com/BetterSleepJP","text/html; charset=utf-8","200","OK","3","2"
"https://www.mentalhealth.org.uk/a-to-z/a/alcohol-and-mental-health","text/html; charset=utf-8","200","OK","5","2"
"https://www.health.harvard.edu/blog/mindfulness-meditation-helps-fight-insomnia-improves-sleep-201502187726","text/html; charset=UTF-8","200","OK","5","4"
"http://www.mintdentalgroup.com/blog/do-snoring-mouth-guards-work/","text/html; charset=UTF-8","200","OK","5","2"
"https://pubmed.ncbi.nlm.nih.gov/17846259/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.sciencedirect.com/science/article/abs/pii/S0022519312001798","text/html; charset=utf-8","200","OK","5","3"
"https://www.cdc.gov/sleep/about_sleep/key_disorders.html","text/html","200","OK","4","2"
"https://www.aspca.org/news/can-pets-suffer-anxiety","text/html; charset=utf-8","200","OK","5","4"
"https://www.aap.org/en-us/about-the-aap/aap-press-room/pages/Can-Infant-Sleep-Machines-Be-Hazardous-to-Babies'-Ears.aspx","text/html; charset=UTF-8","301","Moved Permanently","5","2"
"https://www.healthline.com/health/healthy-sleep/how-to-lucid-dream","text/html; charset=utf-8","200","OK","5","2"
"https://www.sciencedirect.com/science/article/pii/S2213398421000920","text/html; charset=utf-8","200","OK","5","2"
"https://www.almanac.com/full-moon-december","text/html; charset=UTF-8","200","OK","5","2"
"https://www.mindful.org/how-to-meditate/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pubmed/11863237","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4403871/","text/html; charset=iso-8859-1","302","Found","4","2"
"https://newsinhealth.nih.gov/2018/02/power-pets","text/html; charset=utf-8","200","OK","5","2"
"https://www.sciencedirect.com/science/article/abs/pii/S1087079220301283","text/html; charset=utf-8","200","OK","5","2"
"https://academic.oup.com/sleep/article/32/11/1449/2454347","text/html","403","Forbidden","5","2"
"https://www.condair.com/humidity-health-wellbeing/scientific-studies/low-ambient-humidity-impairs-barrier-function-and-innate-resistance-against-influenza-infection","text/html; charset=utf-8","200","OK","5","2"
"https://www.ninds.nih.gov/Disorders/Patient-Caregiver-Education/Understanding-Sleep","text/html; charset=utf-8","200","OK","5","2"
"https://www.health.harvard.edu/diseases-and-conditions/tinnitus-ringing-in-the-ears-and-what-to-do-about-it","text/html; charset=UTF-8","200","OK","5","6"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3198755/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.apa.org/monitor/2020/04/nurtured-nature","text/html; charset=utf-8","200","OK","5","2"
"https://www.homedepot.com/c/ai/how-to-clean-a-mattress/9ba683603be9fa5395fab9008f07cba","text/html; charset=utf-8","200","OK","4","2"
"https://www.youtube.com/watch?v=_Vp_IK-oD6M","text/html; charset=utf-8","200","OK","5","2"
"https://www.sciencedirect.com/science/article/abs/pii/S1550830718302763","text/html; charset=utf-8","200","OK","4","14"
"https://www.nccih.nih.gov/health/meditation-in-depth","text/html","200","OK","4","5"
"https://www.mayoclinic.org/tests-procedures/polysomnography/about/pac-20394877","text/html; charset=utf-8","200","OK","5","2"
"https://www.masterclass.com/articles/rem-sleep-guide","text/html; charset=UTF-8","403","Forbidden","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5015038/","text/html; charset=iso-8859-1","302","Found","5","6"
"https://www.ipnos.com/terms-of-service/","text/html; charset=UTF-8","200","OK","2","994"
"https://www.mayoclinic.org/healthy-lifestyle/stress-management/in-depth/relaxation-technique/art-20045368","text/html; charset=utf-8","200","OK","5","2"
"https://www.johnmoyer.com/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pubmed/29222722","text/html; charset=iso-8859-1","302","Found","5","3"
"https://www.additudemag.com/statistics-of-adhd/","text/html; charset=UTF-8","200","OK","4","2"
"https://pubmed.ncbi.nlm.nih.gov/7077345/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://health.clevelandclinic.org/managing-insomnia-for-those-with-chronic-pain/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.sciencedirect.com/science/article/abs/pii/S1087079212001141","text/html; charset=utf-8","200","OK","5","2"
"https://www.hopkinsmedicine.org/news/newsroom/news-releases/restless-legs-syndrome-brain-stimulation-study-supports-motor-cortex-excitability-as-a-cause","text/html;charset=UTF-8","200","OK","5","2"
"https://harver.com/blog/workplace-wellness-tips/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.mentalhelp.net/stress/socialization-and-altruistic-acts-as-stress-relief/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.wwu.edu/planetarium/a101/indianmoons.shtml","text/html; charset=iso-8859-1","301","Moved Permanently","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4763354/","text/html; charset=iso-8859-1","302","Found","5","4"
"https://pubmed.ncbi.nlm.nih.gov/22578422/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://healthcare.utah.edu/healthfeed/postings/2017/03/workouts-dehydration.php","text/html; charset=UTF-8","200","OK","5","2"
"https://pubmed.ncbi.nlm.nih.gov/26483209/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.instagram.com/bettersleep_jp/","text/html; charset=utf-8","200","OK","3","2"
"https://www.frontiersin.org/articles/10.3389/fpsyg.2015.00047/full","text/html; charset=utf-8","200","OK","5","2"
"https://www.lancastergeneralhealth.org/health-hub-home/2021/april/stroke-the-hidden-risk-of-sleep-deprivation","text/html; charset=utf-8","200","OK","5","2"
"https://www.sciencedaily.com/releases/2018/06/180604093124.htm","text/html","200","OK","5","3"
"https://twitter.com/BetterSleepBR","text/html; charset=utf-8","200","OK","3","36"
"https://www.uclahealth.org/marc/default.cfm","text/html;charset=UTF-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pubmed/16131287","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.frontiersin.org/articles/10.3389/fneur.2012.00054/full","text/html; charset=utf-8","200","OK","5","2"
"https://medium.com/the-ascent/can-you-meditate-lying-down-the-real-truth-about-a-misunderstood-concept-ad7fca600845","text/html; charset=utf-8","410","Gone","5","2"
"https://pubmed.ncbi.nlm.nih.gov/25673114/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.sciencedirect.com/science/article/pii/S0272735814001354?via=ihub","text/html; charset=utf-8","200","OK","5","2"
"https://www.sciencedaily.com/releases/2014/06/140602101207.htm","text/html","200","OK","5","3"
"https://www.sciencedaily.com/releases/2018/07/180702094054.htm","text/html","200","OK","7","1"
"https://www.youtube.com/embed/uYniFZhppVI?autoplay=1&mute=1&enablejsapi=1","text/html; charset=utf-8","200","OK","4","0"
"https://www.nytimes.com/2022/01/01/style/bedtime-stories-for-adults.html","text/html; charset=utf-8","200","OK","5","2"
"https://www.ahajournals.org/doi/10.1161/HYPERTENSIONAHA.114.04604","text/html; charset=utf-8","302","Found","5","4"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6848556/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://sleepeducation.org/cdc-americans-sleep-deprived/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.helpguide.org/articles/stress/relaxation-techniques-for-stress-relief.htm","text/html; charset=UTF-8","200","OK","5","2"
"https://twitter.com/BetterSleepFR","text/html; charset=utf-8","200","OK","3","18"
"https://www.almanac.com/content/full-moon-november","text/html; charset=UTF-8","301","Moved Permanently","5","2"
"https://medicine.wustl.edu/news/decreased-deep-sleep-linked-to-early-signs-of-alzheimers-disease/","text/html; charset=UTF-8","200","OK","5","2"
"https://behavioralandbrainfunctions.biomedcentral.com/articles/10.1186/1744-9081-6-55","text/html; charset=""UTF-8""","200","OK","5","2"
"https://www.psychologytoday.com/us/blog/comfort-gratitude/202007/gratitude-helps-minimize-feelings-stress","text/html; charset=iso-8859-1","403","Forbidden","5","2"
"https://academic.oup.com/sleep/article/42/1/zsy207/5146032?login=true","text/html","403","Forbidden","5","2"
"https://twitter.com/BetterSleepES","text/html; charset=utf-8","200","OK","3","36"
"https://www.frontiersin.org/articles/10.3389/fnins.2017.00365/full","text/html; charset=utf-8","200","OK","5","3"
"https://www.healthline.com/health/natural-ways-to-reduce-anxiety","text/html; charset=utf-8","200","OK","5","2"
"https://dreamastromeanings.com/dreams-about-mice-interpretation-and-meaning/","text/html; charset=UTF-8","200","OK","5","2"
"https://mymodernmet.com/whats-sleep-animal-find-quiz/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.auntyflo.com/dream-dictionary/bear","text/html; charset=UTF-8","200","OK","4","2"
"https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0196645","text/html;charset=UTF-8","200","","5","3"
"https://dubslabs.com/blog/crying-in-your-sleep-why-does-it-happen-and-when-to-worry-/","text/html; charset=UTF-8","200","OK","5","2"
"https://web.archive.org/web/20160220073535/https://www.cdc.gov/features/dssleep/","text/html; charset=utf-8","200","OK","4","2"
"https://www.healthline.com/health/chronotype","text/html; charset=utf-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3667430/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.rwu.edu/undergraduate/student-life/health-and-counseling/health-education-program/dimensions-wellness","text/html; charset=UTF-8","200","OK","5","2"
"https://www.mentalfloss.com/article/71994/why-cant-i-sleep-weekends-anymore","text/html","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4410924/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.mayoclinic.org/healthy-lifestyle/stress-management/in-depth/positive-thinking/art-20043950","text/html; charset=utf-8","200","OK","5","4"
"https://www.sciencedirect.com/science/article/pii/S2352250X19301460","text/html; charset=utf-8","200","OK","5","2"
"https://reviewlution.ca/resources/sleep-statistics-canada/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.sciencedirect.com/topics/neuroscience/chronobiology","text/html; charset=utf-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3312901/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.sciencedirect.com/science/article/abs/pii/0022460X9190537T","text/html; charset=utf-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4923834/","text/html; charset=iso-8859-1","302","Found","5","9"
"https://www.omicsonline.org/editor-profile/Glen_Rein/","text/html; charset=UTF-8","301","Moved Permanently","4","4"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6125027/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.sleephealth.org/sleep-health/the-state-of-sleephealth-in-america/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.undiscoveredscotland.co.uk/usbiography/b/jamesbraid.html","text/html","200","OK","5","3"
"https://www.sciencedaily.com/releases/2018/12/181203080327.htm","text/html","200","OK","5","2"
"https://www.health.harvard.edu/healthbeat/giving-thanks-can-make-you-happier","text/html; charset=UTF-8","200","OK","5","4"
"https://entfortwayne.com/benefits-of-sleeping-on-your-back/","text/html; charset=UTF-8","200","OK","5","2"
"https://pubmed.ncbi.nlm.nih.gov/32849025/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.sleepfoundation.org/sleep-hygiene/healthy-sleep-tips","text/html; charset=UTF-8","200","OK","5","2"
"https://www.jpma.org/page/parents_bassinets_and_more","text/html;charset=utf-8","403","Forbidden","5","2"
"https://www.researchgate.net/publication/259635833_A_higher-Order_Gratitude_Uniquely_Predicts_Subjective_Well-Being_Incremental_Validity_Above_the_Personality_and_a_Single_Gratitude","text/html; charset=utf-8","200","OK","5","2"
"https://www.instagram.com/bettersleep_ru/","text/html; charset=utf-8","200","OK","3","2"
"https://pubmed.ncbi.nlm.nih.gov/23582682/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://medlineplus.gov/insomnia.html","text/html","200","OK","5","2"
"https://link.springer.com/article/10.1186/s13063-021-05831-3","text/html;charset=utf-8","200","OK","5","2"
"https://www.healthline.com/health/nightmares","text/html; charset=utf-8","200","OK","5","2"
"https://www.cdc.gov/sleep/features/getting-enough-sleep.html","text/html","200","OK","4","2"
"https://medlineplus.gov/howtoimprovementalhealth.html","text/html","200","OK","5","4"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6081069/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://pubmed.ncbi.nlm.nih.gov/18367017/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1693417/pdf/15347530.pdf","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.ncbi.nlm.nih.gov/pubmed/21669584","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.sciencedaily.com/releases/2003/08/030818071457.htm","text/html","200","OK","5","2"
"https://www.sleepfoundation.org/circadian-rhythm","text/html; charset=UTF-8","200","OK","5","2"
"https://www.nytimes.com/2021/04/19/well/mind/covid-mental-health-languishing.html","text/html; charset=utf-8","200","OK","5","2"
"https://www.sciencedaily.com/releases/2017/03/170330132354.htm","text/html","200","OK","5","3"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5562758/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.health.com/condition/infectious-diseases/what-is-a-fever-dream","text/html; charset=utf-8","200","OK","4","2"
"https://www.thelist.com/411362/what-it-really-means-when-you-dream-about-dogs/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.hopkinsmedicine.org/health/wellness-and-prevention/the-effects-of-sleep-deprivation","text/html; charset=utf-8","200","OK","5","2"
"https://pubmed.ncbi.nlm.nih.gov/28364486/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.youtube.com/channel/UCD-R2C8WfLQ59RIh03hmqng","text/html; charset=utf-8","200","OK","3","2"
"https://www.mayoclinic.org/diseases-conditions/insomnia/symptoms-causes/syc-20355167","text/html; charset=utf-8","200","OK","5","11"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3076978/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://kidshealth.org/en/parents/sleepnewborn.html","text/html;charset=utf-8","200","OK","5","2"
"https://newsnetwork.mayoclinic.org/discussion/mayo-mindfulness-overcoming-negative-self-talk/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pubmed/23862643","text/html; charset=iso-8859-1","302","Found","5","3"
"https://www.hindawi.com/journals/ecam/2018/4505191/","text/html; charset=utf-8","200","OK","5","2"
"https://pubmed.ncbi.nlm.nih.gov/20438325/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.omicsonline.org/open-access/the-effects-of-528-hz-sound-wave-to-reduce-cell-death-in-human-astrocyteprimary-cell-culture-treated-with-ethanol-2155-6105-1000335.php?aid=91771","text/html; charset=UTF-8","200","OK","4","4"
"https://pubmed.ncbi.nlm.nih.gov/2405784/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.sciencedirect.com/science/article/abs/pii/S0306453008002199","text/html; charset=utf-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4165901/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://can01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.behavioralsleep.org%2Fimages%2FPosition%2FSleep-Coaching-Position-Statement.pdf&data=04|01|reut.gruber%40douglas.mcgill.ca|2143224807f348e4441e08d8d8125788|06e1fe285f8b4075bf6cae24be1a7992|0|0|637496921635314765|Unknown|TWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D|3000&sdata=DktltnfbKUhA5%2Bet9epFR2iKNnZd58unmLjaHTRKy%2FA%3D&reserved=0","text/html; charset=utf-8","302","Found","5","2"
"https://www.ncbi.nlm.nih.gov/pubmed/20202954","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.rte.ie/lifestyle/living/2019/0213/1029317-thunder-therapy-the-sleep-aid-taking-the-world-by-storm/","text/html; charset=utf-8","200","OK","5","2"
"https://journals.lww.com/jonmd/Abstract/2020/02000/Efficacy_of_Binaural_Beat_Meditation_Technology.12.aspx","text/html; charset=utf-8","200","OK","5","2"
"https://www.msdmanuals.com/professional/neurologic-disorders/sleep-and-wakefulness-disorders/approach-to-the-patient-with-a-sleep-or-wakefulness-disorder","text/html; charset=utf-8","200","OK","5","2"
"https://www.frontiersin.org/articles/10.3389/fpsyg.2015.01969/full","text/html; charset=utf-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6407543/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.youtube.com/user/WhisperingLife/featured","text/html; charset=utf-8","200","OK","5","5"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7081717/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.mayoclinic.org/diseases-conditions/anxiety/symptoms-causes/syc-20350961","text/html; charset=utf-8","200","OK","5","4"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2737577/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.mayoclinic.org/healthy-lifestyle/adult-health/in-depth/sleep/art-20048379","text/html; charset=utf-8","200","OK","5","2"
"https://www.nigms.nih.gov/education/fact-sheets/Pages/circadian-rhythms.aspx","text/html; charset=utf-8","200","OK","4","6"
"https://www.creativequarter.com/articles/life/sleep-deprivation-kills-creativity","text/html; charset=UTF-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pubmed/22038497/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://health.clevelandclinic.org/how-to-get-better-sleep-with-sciatica-pain/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.sciencedirect.com/science/article/abs/pii/S1389945718304015?via=ihub","text/html; charset=utf-8","200","OK","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4873188/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.sleephealthfoundation.org.au/delayed-sleep-phase-syndrome-dsps.html","text/html; charset=utf-8","200","OK","5","2"
"https://pubmed.ncbi.nlm.nih.gov/27995346/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.cbc.ca/kidscbc2/the-feed/whats-the-story-new-years-day","text/html; charset=UTF-8","200","OK","5","2"
"https://medlineplus.gov/genetics/condition/restless-legs-syndrome/","text/html","200","OK","5","2"
"https://www.researchgate.net/publication/333852911_Sound_Healing_using_Solfeggio_Frequencies","text/html; charset=utf-8","200","OK","5","4"
"https://www.helpguide.org/articles/stress/coping-with-financial-stress.htm","text/html; charset=UTF-8","200","OK","5","2"
"https://www.pyramidhealthcarepa.com/what-is-the-difference-between-mental-health-emotional-health/","text/html","301","Moved Permanently","5","2"
"https://www.ncbi.nlm.nih.gov/pubmed/15964485","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.instagram.com/bettersleep_es/","text/html; charset=utf-8","302","Found","3","36"
"https://www.frontiersin.org/articles/10.3389/fpsyg.2020.00053/full","text/html; charset=utf-8","200","OK","4","4"
"https://www.anxietycentre.com/anxiety-disorders/symptoms/anxiety-and-restless-leg-syndrome/","text/html; charset=UTF-8","200","OK","5","2"
"https://www.techradar.com/news/how-often-should-you-change-your-mattress","text/html; charset=utf-8","200","OK","4","2"
"https://www.tandfonline.com/doi/abs/10.1080/08964280109595773","text/html; charset=utf-8","302","Found","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2904525/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://pubmed.ncbi.nlm.nih.gov/8340561/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.aboutkidshealth.ca/article?contentid=645&language=english","text/html","200","OK","4","2"
"https://www.sleepfoundation.org/dreams/fever-dream","text/html; charset=UTF-8","200","OK","4","2"
"https://www.euro.who.int/__data/assets/pdf_file/0008/114101/E84683.pdf","text/html","410","Gone","4","4"
"https://www.cdc.gov/sids/parents-caregivers.htm","text/html","200","OK","5","2"
"https://www.cambridge.org/core/journals/behavioural-and-cognitive-psychotherapy/article/initial-insomnia-and-paradoxical-intention-an-experimental-investigation-of-putative-mechanisms-using-subjective-and-actigraphic-measurement-of-sleep/D4631FDBB4640E0CF58FFBC17E8CCD98","text/html; charset=utf-8","302","Found","5","2"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2775419/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://pubmed.ncbi.nlm.nih.gov/27912875/","text/html; charset=iso-8859-1","302","Found","5","2"
"https://meridian.allenpress.com/ijyt/article-abstract/28/1/97/138204/Kundalini-Yoga-for-Generalized-Anxiety-Disorder-An?redirectedFrom=fulltext","text/html","403","Forbidden","5","2"
"https://www.usatoday.com/story/life/health-wellness/2021/01/15/mental-health-check-what-ask-and-how-know-if-you-need-help/4134270001/","text/html; charset=utf-8","200","OK","5","2"
"https://play.google.com/store/apps/details?id=ipnossoft.rma.free&hl=en_CA&gl=US&pid=web&c=web&af_js_web=true","text/html; charset=utf-8","200","OK","4","0"
"https://onlinelibrary.wiley.com/doi/full/10.1111/j.1600-0838.2009.01058.x","text/html; charset=UTF-8","503","Service Temporarily Unavailable","4","2"
"https://journals.physiology.org/doi/abs/10.1152/physrev.00046.2019","text/html; charset=utf-8","302","Found","5","2"
"https://link.springer.com/article/10.1007/s12144-020-01042-2?wt_mc=socialmedia.facebook.1.SEM.ArticleAuthorOnlineFirst&fbclid=IwAR02s5l4XvBbQOKh3UYC8cZDNAWXHwcL7Kvo-U62XFcv2KSakI5sWtbBv8Y&error=cookies_not_supported&code=a159725f-4097-4143-8b76-8e133fb6d4b7","text/html;charset=utf-8","200","OK","5","2"
"https://www.pinterest.com/bettersleephq/","text/html; charset=utf-8","200","OK","2","1012"
"https://www.houstonmethodist.org/blog/articles/2020/feb/night-sweats-7-reasons-you-may-be-sweating-at-night/","text/html; charset=utf-8","200","OK","5","2"
"https://www.mayoclinic.org/diseases-conditions/tinnitus/symptoms-causes/syc-20350156","text/html; charset=utf-8","200","OK","5","6"
"https://www.ahajournals.org/doi/10.1161/01.cir.0000048890.59383.8d","text/html; charset=utf-8","302","Found","5","2"
"https://dreamingandsleeping.com/dreams-about-bears-interpretation-and-meaning/","text/html; charset=UTF-8","200","OK","4","2"
"https://jcsm.aasm.org/doi/10.5664/jcsm.7176","text/html; charset=utf-8","302","Found","5","2"
"https://www.ncbi.nlm.nih.gov/pubmed/19073292","text/html; charset=iso-8859-1","302","Found","5","2"
"https://www.cdc.gov/sleep/about_sleep/cant_sleep.html","text/html","200","OK","4","2"
"https://www.almanac.com/astronomy/moon-rise-and-set","text/html; charset=UTF-8","200","OK","5","2"
